_id,id,aula,polo,sede,day,month,year,time.start,time.end,bookingDate,googleCalendarId,,,,,,,,,,,,,
5fc4bb71f4d5216c0f6cf1cd,10174,1000,1000,1000,30,11,2020,14.15,16.15,2020-11-30T09:29:21.953Z,vrm00f9kjt1cluk9377spfsg54,,,,,,,,,,,,,
5fc4bb86f4d5216c0f6cf1cf,10174,1000,1000,1000,30,11,2020,16.30,18.30,2020-11-30T09:29:42.723Z,n1uagvbufq6jpgfd90m2bagu7k,,,,,,,,,,,,,
5fc4bb91f4d5216c0f6cf1d1,10005,1001,1001,1000,30,11,2020,14.15,16.15,2020-11-30T09:29:53.283Z,u0vv5u6ithrobjodi0lvqv3qho,,,,,,,,,,,,,
5fc4bba6f4d5216c0f6cf1d3,10218,1000,1000,1000,30,11,2020,14.15,16.15,2020-11-30T09:30:14.096Z,5e327l2tv3qcuohddbpq9np660,,,,,,,,,,,,,
5fc4bba6f4d5216c0f6cf1d5,10005,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T09:30:14.563Z,bkr57ggjtsqh29fmm8q8k9ieqs,,,,,,,,,,,,,
5fc4bbb6f4d5216c0f6cf1d7,10218,1000,1000,1000,30,11,2020,16.30,18.30,2020-11-30T09:30:30.077Z,cvoqaqdbkv5t275hrsima0chu4,,,,,,,,,,,,,
5fc4bc53f4d5216c0f6cf1d9,10079,1002,1002,1000,30,11,2020,10.45,12.45,2020-11-30T09:33:07.083Z,m504bvqm5ouvt63h8jhi0co02s,,,,,,,,,,,,,
5fc4bdadf4d5216c0f6cf1db,10141,1001,1001,1000,30,11,2020,14.15,16.15,2020-11-30T09:38:53.125Z,d019ep66mq3sjaebsut884bl9o,,,,,,,,,,,,,
5fc4bdb8f4d5216c0f6cf1dd,10141,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T09:39:04.603Z,tve82omrhlfj21ehv0e5l2s3bg,,,,,,,,,,,,,
5fc4bdc1f4d5216c0f6cf1df,10141,1001,1001,1000,30,11,2020,18.30,20.30,2020-11-30T09:39:13.679Z,ttq0sgjl96qm9kng5fc9tmnauo,,,,,,,,,,,,,
5fc4bdf8f4d5216c0f6cf1e2,10030,1000,1000,1000,30,11,2020,14.15,16.15,2020-11-30T09:40:08.191Z,ke29s7v18pksgervo5ki9s7j4s,,,,,,,,,,,,,
5fc4be28f4d5216c0f6cf1e4,10275,1001,1001,1000,30,11,2020,14.15,16.15,2020-11-30T09:40:56.111Z,5jtbged1glp98daono6e8ccjp8,,,,,,,,,,,,,
5fc4be37f4d5216c0f6cf1e6,10275,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T09:41:11.692Z,b7nqed6ijcee2o1fa1qghdhvhk,,,,,,,,,,,,,
5fc4be65f4d5216c0f6cf1e8,10275,1001,1001,1000,30,11,2020,18.30,20.30,2020-11-30T09:41:57.018Z,cubunnspuifhqls9uja8aclo3c,,,,,,,,,,,,,
5fc4be99f4d5216c0f6cf1ec,10276,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T09:42:49.191Z,0tbq6sqmtqd3g2v7ke3jc031us,,,,,,,,,,,,,
5fc4bef1f4d5216c0f6cf1ee,10015,1001,1001,1000,30,11,2020,14.15,16.15,2020-11-30T09:44:17.213Z,d9bc0a23kpp206tkh4kmilhe7c,,,,,,,,,,,,,
5fc4befdf4d5216c0f6cf1f0,10015,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T09:44:29.931Z,m4mk29356ssnp810jffbvj5sa0,,,,,,,,,,,,,
5fc4bf85f4d5216c0f6cf1f2,10011,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T09:46:45.123Z,sfr1po73qbenkn98o7auhaqo3s,,,,,,,,,,,,,
5fc4bf94f4d5216c0f6cf1f4,10011,1001,1001,1000,30,11,2020,18.30,20.30,2020-11-30T09:47:00.481Z,n6bec517qnnsucpe4jd688kjo0,,,,,,,,,,,,,
5fc4bfa8f4d5216c0f6cf1f6,10011,1001,1001,1000,30,11,2020,14.15,16.15,2020-11-30T09:47:20.577Z,2hob8siago4igf8qkg15t806v4,,,,,,,,,,,,,
5fc4c091f4d5216c0f6cf1f8,10171,1001,1001,1000,30,11,2020,14.15,16.15,2020-11-30T09:51:13.576Z,uel40n2matv95dq0bn3km3odho,,,,,,,,,,,,,
5fc4c242f4d5216c0f6cf202,10208,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T09:58:26.292Z,7rdgemv8dkc9d5r4ruoebogpes,,,,,,,,,,,,,
5fc4c3e2f4d5216c0f6cf214,10223,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T10:05:22.056Z,t8schddmjol7bjtvbkuvc5srqk,,,,,,,,,,,,,
5fc4c57bf4d5216c0f6cf24d,10244,1001,1001,1000,30,11,2020,14.15,16.15,2020-11-30T10:12:11.117Z,92r1vdkcuiknd7h57u1bidv98g,,,,,,,,,,,,,
5fc4cca3f4d5216c0f6cf29b,10069,1000,1000,1000,30,11,2020,14.15,16.15,2020-11-30T10:42:43.855Z,0vv9hfpnhk3m6nj4hktbahfqik,,,,,,,,,,,,,
5fc4d04cf4d5216c0f6cf2aa,10215,1000,1000,1000,1,12,2020,8.30,10.30,2020-11-30T10:58:20.886Z,4iinlmj7qf4cmb71onq5cq7f34,,,,,,,,,,,,,
5fc4d073f4d5216c0f6cf2ac,10215,1000,1000,1000,1,12,2020,14.15,16.15,2020-11-30T10:58:59.017Z,u9cfdvqlc28r6i3bn2flosjrq8,,,,,,,,,,,,,
5fc4d1a6f4d5216c0f6cf2b8,10267,1001,1001,1000,30,11,2020,14.15,16.15,2020-11-30T11:04:06.540Z,1jmvlfsmb1pfai6qo7ch2oeqps,,,,,,,,,,,,,
5fc4d447f4d5216c0f6cf2bd,10242,1000,1000,1000,30,11,2020,14.15,16.15,2020-11-30T11:15:19.782Z,h5k20uimp7tggqbd0l1nvs2u50,,,,,,,,,,,,,
5fc4d459f4d5216c0f6cf2bf,10242,1001,1001,1000,30,11,2020,14.15,16.15,2020-11-30T11:15:37.113Z,5riubuc81hvhspjq7ljncpkrvg,,,,,,,,,,,,,
5fc4d9cbf4d5216c0f6cf2c9,10195,1000,1000,1000,30,11,2020,14.15,16.15,2020-11-30T11:38:51.239Z,plci52mmtlm2tng70qa0gglib4,,,,,,,,,,,,,
5fc4e3a8f4d5216c0f6cf2eb,10168,1001,1001,1000,30,11,2020,14.15,16.15,2020-11-30T12:20:56.136Z,qarshv47cfvgkobsui0nq3edmc,,,,,,,,,,,,,
5fc4e3b6f4d5216c0f6cf2ed,10277,1001,1001,1000,30,11,2020,14.15,16.15,2020-11-30T12:21:10.156Z,7rgfh9f367flc9coj1f5dts850,,,,,,,,,,,,,
5fc4e445f4d5216c0f6cf2f1,10278,1001,1001,1000,30,11,2020,14.15,16.15,2020-11-30T12:23:33.200Z,jsmod11eecli1f0ou0oavtudhg,,,,,,,,,,,,,
5fc4e7fbf4d5216c0f6cf2f6,10191,1001,1001,1000,30,11,2020,14.15,16.15,2020-11-30T12:39:23.889Z,kvcs3j9ksi26orov2pql2jd680,,,,,,,,,,,,,
5fc4e8f5f4d5216c0f6cf2fa,10135,1002,1002,1000,30,11,2020,14.15,16.15,2020-11-30T12:43:33.163Z,4gat2rbn1024irv277giu0uaug,,,,,,,,,,,,,
5fc4ebb9f4d5216c0f6cf306,10199,1000,1000,1000,30,11,2020,16.30,18.30,2020-11-30T12:55:21.424Z,tbvaf0am66eqbj6me15oc977bg,,,,,,,,,,,,,
5fc4ebcaf4d5216c0f6cf30a,10247,1002,1002,1000,30,11,2020,14.15,16.15,2020-11-30T12:55:38.735Z,hql1qo18gm7ovdk62sav1mgo6c,,,,,,,,,,,,,
5fc4f20af4d5216c0f6cf359,10279,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T13:22:18.559Z,js4uhup4namdt29obld61t8ok4,,,,,,,,,,,,,
5fc4f383f4d5216c0f6cf362,10171,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T13:28:35.208Z,mctunpbl7l23d8rfiqptskovks,,,,,,,,,,,,,
5fc4f3f3f4d5216c0f6cf364,10107,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T13:30:27.068Z,b1u9if9gjtnj1hp45279hjrm8g,,,,,,,,,,,,,
5fc4f3fcf4d5216c0f6cf366,10150,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T13:30:36.667Z,08e6jpjfs4rvgmdjnttdemtid0,,,,,,,,,,,,,
5fc4f408f4d5216c0f6cf368,10150,1001,1001,1000,30,11,2020,18.30,20.30,2020-11-30T13:30:48.393Z,ijv0368qphq7r14t6mubnmea5o,,,,,,,,,,,,,
5fc4f5aff4d5216c0f6cf36a,10021,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T13:37:51.025Z,10o5gvv9d4l7lb8s8tr9ahjlf4,,,,,,,,,,,,,
5fc4f5dff4d5216c0f6cf36e,10128,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T13:38:39.161Z,m4jlib36kbmvr4bp29h9d7bemc,,,,,,,,,,,,,
5fc4f5eff4d5216c0f6cf370,10128,1001,1001,1000,30,11,2020,18.30,20.30,2020-11-30T13:38:55.870Z,87cgrl749chanelh5hebsv3p9s,,,,,,,,,,,,,
5fc4f7b0f4d5216c0f6cf372,10280,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T13:46:24.807Z,pii24q04lonffptg6r3du5t4d8,,,,,,,,,,,,,
5fc4f8aaf4d5216c0f6cf375,10238,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T13:50:34.554Z,6bpeah6rbeu5q6obv22sgq2mv4,,,,,,,,,,,,,
5fc4fa60f4d5216c0f6cf37f,10156,1001,1001,1000,1,12,2020,10.45,12.45,2020-11-30T13:57:52.033Z,8qb93cep2h4r7atlobmpihp53c,,,,,,,,,,,,,
5fc4fa6ff4d5216c0f6cf381,10156,1001,1001,1000,1,12,2020,14.15,16.15,2020-11-30T13:58:07.059Z,lu2agfh4eqghugabvmtiii1quc,,,,,,,,,,,,,
5fc4fa8cf4d5216c0f6cf383,10156,1001,1001,1000,1,12,2020,16.30,18.30,2020-11-30T13:58:36.485Z,7ddilahug3u86nu3m9pqnvskik,,,,,,,,,,,,,
5fc4fa90f4d5216c0f6cf385,10032,1001,1001,1000,1,12,2020,8.30,10.30,2020-11-30T13:58:40.195Z,1sos4n0qhblbcqqakvi6un9sd4,,,,,,,,,,,,,
5fc4faa2f4d5216c0f6cf387,10156,1001,1001,1000,1,12,2020,18.30,20.30,2020-11-30T13:58:58.538Z,t5fnrbfl9qc90u0f62musc04uk,,,,,,,,,,,,,
5fc4faa4f4d5216c0f6cf389,10032,1001,1001,1000,1,12,2020,10.45,12.45,2020-11-30T13:59:00.268Z,bnmol7mvgv6u41v7ot4d2jjjgg,,,,,,,,,,,,,
5fc4fc55f4d5216c0f6cf39f,10030,1000,1000,1000,30,11,2020,16.30,18.30,2020-11-30T14:06:13.171Z,suhko42ssgkgrfl6vjjt4ildn4,,,,,,,,,,,,,
5fc4fc9cf4d5216c0f6cf3a5,10099,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T14:07:24.220Z,5o15usrmnn0oet1hjt7vr21r34,,,,,,,,,,,,,
5fc4fdf7f4d5216c0f6cf3b8,10079,1002,1002,1000,30,11,2020,16.30,18.30,2020-11-30T14:13:11.590Z,cg665e2gokojpa2mo1sh9jsrc8,,,,,,,,,,,,,
5fc4fe0df4d5216c0f6cf3ba,10240,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T14:13:33.374Z,fg3s3nup1l0p8v8e9l5h9fcgfg,,,,,,,,,,,,,
5fc50087f4d5216c0f6cf3bc,10176,1001,1001,1000,30,11,2020,18.30,20.30,2020-11-30T14:24:07.775Z,i1k59fq8mn484t9djpupo7vsp8,,,,,,,,,,,,,
5fc5076ef4d5216c0f6cf3cb,10175,1001,1001,1000,30,11,2020,16.30,18.30,2020-11-30T14:53:34.416Z,9rvce5skkiealrv8pf42130k2s,,,,,,,,,,,,,
5fc51701f4d5216c0f6cf3f0,10175,1001,1001,1000,30,11,2020,18.30,20.30,2020-11-30T16:00:01.681Z,6vu49f1htchnmjr476eldgfkr0,,,,,,,,,,,,,
5fc51a04f4d5216c0f6cf3f5,10076,1001,1001,1000,1,12,2020,14.15,16.15,2020-11-30T16:12:52.186Z,4fsom7decbi81ki10cde39jsq4,,,,,,,,,,,,,
5fc51a20f4d5216c0f6cf3f7,10076,1001,1001,1000,1,12,2020,16.30,18.30,2020-11-30T16:13:20.674Z,t35030ucb6b0ijbfs8nllnlhpo,,,,,,,,,,,,,
5fc51b5bf4d5216c0f6cf3fc,10083,1001,1001,1000,1,12,2020,8.30,10.30,2020-11-30T16:18:35.625Z,195c9qpnahbhuldi9o2crflrd4,,,,,,,,,,,,,
5fc51b70f4d5216c0f6cf3fe,10083,1001,1001,1000,1,12,2020,10.45,12.45,2020-11-30T16:18:56.337Z,33jsubfjbom4am4d8b908qg8do,,,,,,,,,,,,,
5fc51b7ef4d5216c0f6cf400,10083,1001,1001,1000,1,12,2020,14.15,16.15,2020-11-30T16:19:10.647Z,el4ne019r8gkkppkql827hesic,,,,,,,,,,,,,
5fc51b8bf4d5216c0f6cf402,10083,1001,1001,1000,1,12,2020,16.30,18.30,2020-11-30T16:19:23.961Z,7hetfgbu2df279qc41ar7j9h08,,,,,,,,,,,,,
5fc51b99f4d5216c0f6cf404,10083,1001,1001,1000,1,12,2020,18.30,20.30,2020-11-30T16:19:37.304Z,9qblq5n3dvm74ubdb0of89nov4,,,,,,,,,,,,,
5fc5247cf4d5216c0f6cf40f,10086,1000,1000,1000,30,11,2020,18.30,20.30,2020-11-30T16:57:32.270Z,76h7018rl15kia61mfh9mqe3m4,,,,,,,,,,,,,
5fc52bdcf4d5216c0f6cf414,10013,1001,1001,1000,1,12,2020,10.45,12.45,2020-11-30T17:29:00.639Z,seqajfrgvc1j83a18t45g4b5u0,,,,,,,,,,,,,
5fc52bf0f4d5216c0f6cf416,10013,1001,1001,1000,1,12,2020,14.15,16.15,2020-11-30T17:29:20.946Z,hb9653dgbg03np3huo3qc8kq1s,,,,,,,,,,,,,
5fc52c01f4d5216c0f6cf418,10013,1001,1001,1000,1,12,2020,16.30,18.30,2020-11-30T17:29:37.052Z,5stq34magauu4qgqautuv4d030,,,,,,,,,,,,,
5fc530f6f4d5216c0f6cf423,10004,1001,1001,1000,7,12,2020,8.30,10.30,2020-11-30T17:50:46.285Z,56hjd5cgiatq3bg307phmrbo5s,,,,,,,,,,,,,
5fc53174f4d5216c0f6cf425,10054,1002,1002,1000,1,12,2020,8.30,10.30,2020-11-30T17:52:52.706Z,537nb5fjkoln1nhh05680sf84s,,,,,,,,,,,,,
5fc5318ff4d5216c0f6cf427,10054,1002,1002,1000,1,12,2020,10.45,12.45,2020-11-30T17:53:19.308Z,lknd3rbjfbcten9e5d67br0vm4,,,,,,,,,,,,,
5fc531b2f4d5216c0f6cf429,10054,1002,1002,1000,1,12,2020,14.15,16.15,2020-11-30T17:53:54.196Z,k16ntnurvtv7kdpb8hvbao5dp8,,,,,,,,,,,,,
5fc531d0f4d5216c0f6cf42b,10054,1002,1002,1000,1,12,2020,16.30,18.30,2020-11-30T17:54:24.976Z,1tgcub22h0e9u75mmm4o6mme9k,,,,,,,,,,,,,
5fc539d7f4d5216c0f6cf434,10097,1001,1001,1000,1,12,2020,14.15,16.15,2020-11-30T18:28:39.466Z,docnup7oiqhup4qeqmjth8tiro,,,,,,,,,,,,,
5fc539e9f4d5216c0f6cf436,10097,1001,1001,1000,1,12,2020,16.30,18.30,2020-11-30T18:28:57.512Z,6uusjuuq6tl6d92ion95vntjjo,,,,,,,,,,,,,
5fc53a02f4d5216c0f6cf438,10097,1001,1001,1000,1,12,2020,18.30,20.30,2020-11-30T18:29:22.493Z,6tomh4eiqub1t56h0olbdie57s,,,,,,,,,,,,,
5fc5429ff4d5216c0f6cf445,10116,1002,1002,1000,1,12,2020,14.15,16.15,2020-11-30T19:06:07.972Z,nn53c74or07mls199if471p7r8,,,,,,,,,,,,,
5fc547f7f4d5216c0f6cf447,10198,1000,1000,1000,1,12,2020,8.30,10.30,2020-11-30T19:28:55.893Z,lvku2b78bh01pkdt8flrvrf2e0,,,,,,,,,,,,,
5fc54812f4d5216c0f6cf449,10198,1000,1000,1000,1,12,2020,10.45,12.45,2020-11-30T19:29:22.777Z,n3je8275n3u2ev40tdnu9ghat0,,,,,,,,,,,,,
5fc5483cf4d5216c0f6cf44b,10198,1000,1000,1000,1,12,2020,14.15,16.15,2020-11-30T19:30:04.242Z,toqiaffeokeiatrgpfb48n1ff0,,,,,,,,,,,,,
5fc5486df4d5216c0f6cf44d,10198,1001,1001,1000,1,12,2020,16.30,18.30,2020-11-30T19:30:53.519Z,tcbccc94711j83llr707m48jr4,,,,,,,,,,,,,
5fc553bff4d5216c0f6cf44f,10144,1001,1001,1000,1,12,2020,10.45,12.45,2020-11-30T20:19:11.762Z,htu7aevrtbschk2km9bilvc6ps,,,,,,,,,,,,,
5fc553d3f4d5216c0f6cf451,10144,1001,1001,1000,1,12,2020,14.15,16.15,2020-11-30T20:19:31.938Z,u7vnffi9vaj2q4v4ns8cne2084,,,,,,,,,,,,,
5fc553e5f4d5216c0f6cf453,10144,1001,1001,1000,1,12,2020,16.30,18.30,2020-11-30T20:19:49.945Z,7k5r79aj97qjdeni0uusvddml4,,,,,,,,,,,,,
5fc55a7cf4d5216c0f6cf45a,10122,1000,1000,1000,1,12,2020,10.45,12.45,2020-11-30T20:47:56.537Z,l4l177m9lk91v5ru7m6bebkh14,,,,,,,,,,,,,
5fc55a8ef4d5216c0f6cf45c,10122,1001,1001,1000,1,12,2020,16.30,18.30,2020-11-30T20:48:14.572Z,7p3qaei6ekf0v24sc9oul22m1c,,,,,,,,,,,,,
5fc55f07f4d5216c0f6cf464,10281,1006,1006,1002,1,12,2020,10.45,12.45,2020-11-30T21:07:19.149Z,qsne3giha49tqjphlre8nj2iuc,,,,,,,,,,,,,
5fc56031f4d5216c0f6cf46c,10164,1001,1001,1000,1,12,2020,8.30,10.30,2020-11-30T21:12:17.091Z,ul4s98trcpjtvt1rto2pp3u7tk,,,,,,,,,,,,,
5fc56047f4d5216c0f6cf476,10164,1001,1001,1000,1,12,2020,10.45,12.45,2020-11-30T21:12:39.811Z,ncujht3rcdruqa91rvv0cc7570,,,,,,,,,,,,,
5fc56059f4d5216c0f6cf479,10164,1001,1001,1000,1,12,2020,14.15,16.15,2020-11-30T21:12:57.979Z,k8e7r7p4gj9p14u7s78a6avjdc,,,,,,,,,,,,,
5fc56069f4d5216c0f6cf47c,10164,1001,1001,1000,1,12,2020,16.30,18.30,2020-11-30T21:13:13.493Z,g82h97slqe3a8s17hpsvj8hto0,,,,,,,,,,,,,
5fc56078f4d5216c0f6cf47e,10164,1001,1001,1000,1,12,2020,18.30,20.30,2020-11-30T21:13:28.032Z,rju8ufrp1101b92nj1omkg21uk,,,,,,,,,,,,,
5fc5609af4d5216c0f6cf480,10232,1002,1002,1000,1,12,2020,8.30,10.30,2020-11-30T21:14:02.405Z,1ias6k8gu58hvn6s90sfa5qfng,,,,,,,,,,,,,
5fc560e0f4d5216c0f6cf482,10232,1002,1002,1000,1,12,2020,10.45,12.45,2020-11-30T21:15:12.093Z,bj4etaib7v97mhpnmg3b4nfglc,,,,,,,,,,,,,
5fc563b1f4d5216c0f6cf48e,10076,1001,1001,1000,1,12,2020,18.30,20.30,2020-11-30T21:27:13.895Z,eqas5ttijca6smkv6dt111ojik,,,,,,,,,,,,,
5fc568e6f4d5216c0f6cf495,10082,1000,1000,1000,1,12,2020,8.30,10.30,2020-11-30T21:49:26.776Z,lapa5dh4nvsg3pogv8j058skug,,,,,,,,,,,,,
5fc56a9df4d5216c0f6cf49c,10282,1001,1001,1000,1,12,2020,8.30,10.30,2020-11-30T21:56:45.690Z,fcgdlnjn373gfkbu4nlm306sm8,,,,,,,,,,,,,
5fc56ad4f4d5216c0f6cf4a1,10017,1001,1001,1000,1,12,2020,8.30,10.30,2020-11-30T21:57:40.995Z,2p6ucdjhq7v47g602ke5a21840,,,,,,,,,,,,,
5fc56af0f4d5216c0f6cf4a3,10282,1001,1001,1000,1,12,2020,10.45,12.45,2020-11-30T21:58:08.996Z,95ci53q331lll6ca86obt64ems,,,,,,,,,,,,,
5fc57109f4d5216c0f6cf4a5,10167,1001,1001,1000,1,12,2020,8.30,10.30,2020-11-30T22:24:09.879Z,7d6v6haggesv6t21c2k0akmfr0,,,,,,,,,,,,,
5fc5711ff4d5216c0f6cf4a7,10167,1001,1001,1000,1,12,2020,10.45,12.45,2020-11-30T22:24:31.155Z,jrd4kc83mlo6lbkd2vkl1gvge4,,,,,,,,,,,,,
5fc57131f4d5216c0f6cf4a9,10167,1001,1001,1000,1,12,2020,14.15,16.15,2020-11-30T22:24:49.449Z,5rj48r3pl3v3ats10vn8k9k5gg,,,,,,,,,,,,,
5fc57149f4d5216c0f6cf4ab,10167,1001,1001,1000,1,12,2020,16.30,18.30,2020-11-30T22:25:13.615Z,8i55ti2q07kgrjp7p66lpk1uho,,,,,,,,,,,,,
5fc5733cf4d5216c0f6cf4ad,10121,1001,1001,1000,1,12,2020,16.30,18.30,2020-11-30T22:33:32.790Z,mh510eciss22q3h923rkdjfhc0,,,,,,,,,,,,,
5fc577aef4d5216c0f6cf4af,10128,1001,1001,1000,1,12,2020,14.15,16.15,2020-11-30T22:52:30.307Z,6cr6kpa7e7fi6d5vgvqib1jds4,,,,,,,,,,,,,
5fc577c0f4d5216c0f6cf4b1,10128,1001,1001,1000,1,12,2020,16.30,18.30,2020-11-30T22:52:48.258Z,6o64003t6e5f2gf6uh545dm1ds,,,,,,,,,,,,,
5fc57a75f4d5216c0f6cf4b3,10065,1001,1001,1000,1,12,2020,8.30,10.30,2020-11-30T23:04:21.500Z,4eb36l1d4n2mf19mg0kii1snmo,,,,,,,,,,,,,
5fc57a80f4d5216c0f6cf4b5,10065,1001,1001,1000,1,12,2020,10.45,12.45,2020-11-30T23:04:32.389Z,a9u32l07bqph4bpoje7hfmg63k,,,,,,,,,,,,,
5fc57cd6f4d5216c0f6cf4b7,10104,1001,1001,1000,1,12,2020,8.30,10.30,2020-11-30T23:14:30.094Z,clnta88q0kla7nqhvikd7vu4tk,,,,,,,,,,,,,
5fc57e02f4d5216c0f6cf4b9,10283,1001,1001,1000,1,12,2020,16.30,18.30,2020-11-30T23:19:30.233Z,pb7s74i6bfil4ng8k8mbmiffjs,,,,,,,,,,,,,
5fc583a2f4d5216c0f6cf4bf,10021,1001,1001,1000,1,12,2020,16.30,18.30,2020-11-30T23:43:30.154Z,cuqlqmk22hk4snukkef1d71q2o,,,,,,,,,,,,,
5fc588e4f4d5216c0f6cf4c2,10008,1001,1001,1000,1,12,2020,10.45,12.45,2020-12-01T00:05:56.964Z,vle47j0u8317koehq7q08ur5as,,,,,,,,,,,,,
5fc588edf4d5216c0f6cf4c4,10008,1000,1000,1000,1,12,2020,10.45,12.45,2020-12-01T00:06:05.465Z,a8se3orrq9o98pbr2hm96dv82o,,,,,,,,,,,,,
5fc5fe98f4d5216c0f6cf5af,10032,1001,1001,1000,2,12,2020,8.30,10.30,2020-12-01T08:28:08.818Z,r7q5hutbr743naa28nveteilto,,,,,,,,,,,,,
5fc5feacf4d5216c0f6cf5b4,10032,1001,1001,1000,2,12,2020,10.45,12.45,2020-12-01T08:28:28.634Z,93phhj4ntem0l78na8sf0n5sdo,,,,,,,,,,,,,
5fc5febaf4d5216c0f6cf5b6,10032,1001,1001,1000,2,12,2020,14.15,16.15,2020-12-01T08:28:42.669Z,ujm1trjmou1m4ej9aqmje1r6qg,,,,,,,,,,,,,
5fc5fecbf4d5216c0f6cf5b9,10032,1001,1001,1000,2,12,2020,16.30,18.30,2020-12-01T08:28:59.974Z,v06hq64s8rm6rh1f6fv2pc291g,,,,,,,,,,,,,
5fc5fedbf4d5216c0f6cf5bb,10032,1001,1001,1000,2,12,2020,18.30,20.30,2020-12-01T08:29:15.182Z,fe2j8181n4qkmhlja7f6onh820,,,,,,,,,,,,,
5fc60208f4d5216c0f6cf5c9,10055,1001,1001,1000,2,12,2020,8.30,10.30,2020-12-01T08:42:48.029Z,ig6rdqs4uue819uupv4mtq9kos,,,,,,,,,,,,,
5fc605a9f4d5216c0f6cf5d5,10107,1001,1001,1000,2,12,2020,10.45,12.45,2020-12-01T08:58:17.009Z,fljf7cebdmvuocmu5ufk6gcsbo,,,,,,,,,,,,,
5fc60632f4d5216c0f6cf5d7,10135,1002,1002,1000,1,12,2020,14.15,16.15,2020-12-01T09:00:34.231Z,m2tmsf919i0tbiatm86777hncs,,,,,,,,,,,,,
5fc606d8f4d5216c0f6cf5d9,10002,1001,1001,1000,1,12,2020,10.45,12.45,2020-12-01T09:03:20.410Z,kafqd2ca75oacbf3dschuvlklg,,,,,,,,,,,,,
5fc6070df4d5216c0f6cf5db,10002,1001,1001,1000,1,12,2020,14.15,16.15,2020-12-01T09:04:13.504Z,l30k16t7u9o651kadhhq5g5deo,,,,,,,,,,,,,
5fc60719f4d5216c0f6cf5dd,10002,1001,1001,1000,1,12,2020,16.30,18.30,2020-12-01T09:04:25.860Z,5ktvml8cgkqglcb5u33rv613tk,,,,,,,,,,,,,
5fc60959f4d5216c0f6cf5e3,10032,1001,1001,1000,1,12,2020,14.15,16.15,2020-12-01T09:14:01.948Z,o3falc53vbhl11bjdva7dsh338,,,,,,,,,,,,,
5fc60968f4d5216c0f6cf5e5,10032,1001,1001,1000,1,12,2020,16.30,18.30,2020-12-01T09:14:16.675Z,cu62k617adrjo9cnjus6dt652g,,,,,,,,,,,,,
5fc60974f4d5216c0f6cf5e7,10032,1001,1001,1000,1,12,2020,18.30,20.30,2020-12-01T09:14:28.231Z,g95l9n4009gpsafjsrhtmnor1g,,,,,,,,,,,,,
5fc60b2cf4d5216c0f6cf5ea,10030,1000,1000,1000,1,12,2020,14.15,16.15,2020-12-01T09:21:48.732Z,qefe7opqsigqet4fd80q9lktbk,,,,,,,,,,,,,
5fc60c11f4d5216c0f6cf5ec,10005,1001,1001,1000,2,12,2020,10.45,12.45,2020-12-01T09:25:37.881Z,i14mlvgm63b3355nfljus932a0,,,,,,,,,,,,,
5fc60c5ff4d5216c0f6cf5f0,10005,1001,1001,1000,2,12,2020,8.30,10.30,2020-12-01T09:26:55.339Z,qf8jo8h1gv3rlj13hq3u4g9810,,,,,,,,,,,,,
5fc60cedf4d5216c0f6cf5f2,10191,1001,1001,1000,1,12,2020,10.45,12.45,2020-12-01T09:29:17.302Z,19rlmcoo9fbsmeuhjbou6vttok,,,,,,,,,,,,,
5fc60d0ef4d5216c0f6cf5f4,10039,1001,1001,1000,1,12,2020,14.15,16.15,2020-12-01T09:29:50.119Z,18sksnm6s5643ajq0clupl5d4g,,,,,,,,,,,,,
5fc60d1df4d5216c0f6cf5f6,10039,1001,1001,1000,1,12,2020,16.30,18.30,2020-12-01T09:30:05.798Z,st3gh20o3gd7pji7rmt7099chg,,,,,,,,,,,,,
5fc60d97f4d5216c0f6cf5f8,10269,1001,1001,1000,1,12,2020,14.15,16.15,2020-12-01T09:32:07.710Z,kpss9ud21uhqs5fb5dguq6jgf4,,,,,,,,,,,,,
5fc60e77f4d5216c0f6cf600,10284,1011,1010,1001,3,12,2020,8.30,10.30,2020-12-01T09:35:51.544Z,u3q3ohtd8s8tb6ert65qi3c6u8,,,,,,,,,,,,,
5fc60e81f4d5216c0f6cf602,10074,1001,1001,1000,1,12,2020,18.30,20.30,2020-12-01T09:36:01.111Z,og8ptsqta8k7fojikumcavrvu4,,,,,,,,,,,,,
