_id,id,username,aula,sede,polo,inDate,date,posto,outDate
5fbfa83b9de5cadc7a769929,81974,5,1,1,1,11/26/2020 14:06,11/26/2020 14:06,24,11/26/2020 16:06
5fbfa83f9de5cadc7a76992a,80799,83,18,1,12,11/26/2020 14:06,11/26/2020 14:06,16,11/26/2020 16:24
5fbfa8409de5cadc7a76992b,55926,374,31,1,1,11/26/2020 14:06,11/26/2020 14:06,1,11/26/2020 17:44
5fbfa8469de5cadc7a76992c,63097,441,31,1,1,11/26/2020 14:06,11/26/2020 14:06,2,11/26/2020 19:05
5fbfa8489de5cadc7a76992d,80462,84,18,1,12,11/26/2020 14:06,11/26/2020 14:06,17,11/26/2020 19:05
5fbfa84a9de5cadc7a76992e,80492,4,1,1,1,11/26/2020 14:06,11/26/2020 14:06,25,11/26/2020 19:05
5fbfa86f9de5cadc7a76992f,65550,204,25,1,15,11/26/2020 14:06,11/26/2020 14:06,1,11/26/2020 19:05
5fbfa8869de5cadc7a769930,69025,183,25,1,15,11/26/2020 14:07,11/26/2020 14:07,2,11/26/2020 16:39
5fbfa8a79de5cadc7a769931,80936,561,1,1,1,11/26/2020 14:07,11/26/2020 14:07,26,11/26/2020 19:05
5fbfa8ca9de5cadc7a769932,65449,182,25,1,15,11/26/2020 14:08,11/26/2020 14:08,3,11/26/2020 16:23
5fbfa8d39de5cadc7a769933,80996,97,18,1,12,11/26/2020 14:08,11/26/2020 14:08,18,11/26/2020 19:05
5fbfa8d39de5cadc7a769934,81986,343,18,1,12,11/26/2020 14:08,11/26/2020 14:08,19,11/26/2020 16:09
5fbfa8d69de5cadc7a769935,81197,320,1,1,1,11/26/2020 14:08,11/26/2020 14:08,27,11/26/2020 19:05
5fbfa8d99de5cadc7a769936,80887,71,1,1,1,11/26/2020 14:08,11/26/2020 14:08,28,11/26/2020 16:09
5fbfa8da9de5cadc7a769937,80995,98,18,1,12,11/26/2020 14:08,11/26/2020 14:08,20,11/26/2020 16:09
5fbfa9039de5cadc7a769938,63260,184,25,1,15,11/26/2020 14:09,11/26/2020 14:09,4,11/26/2020 16:10
5fbfa90c9de5cadc7a769939,69668,203,25,1,15,11/26/2020 14:09,11/26/2020 14:09,5,11/26/2020 19:05
5fbfa93c9de5cadc7a76993a,80997,570,18,1,12,11/26/2020 14:10,11/26/2020 14:10,21,11/26/2020 16:14
5fbfaa319de5cadc7a76993d,80565,187,1,1,5,11/26/2020 14:14,11/26/2020 14:14,4,11/26/2020 15:55
5fbfaa3a9de5cadc7a76993e,66323,194,25,1,15,11/26/2020 14:14,11/26/2020 14:14,6,11/26/2020 19:05
5fbfaa449de5cadc7a76993f,336,334,25,1,15,11/26/2020 14:14,11/26/2020 14:14,7,11/26/2020 14:15
5fbfaa4f9de5cadc7a769940,80724,577,1,1,1,11/26/2020 14:14,11/26/2020 14:14,29,11/26/2020 19:05
5fbfaa589de5cadc7a769941,336,334,25,1,15,11/26/2020 14:15,11/26/2020 14:15,8,11/26/2020 19:05
5fbfaa729de5cadc7a769942,66650,495,25,1,15,11/26/2020 14:15,11/26/2020 14:15,9,11/26/2020 19:05
5fbfaa8e9de5cadc7a769943,80377,395,18,1,12,11/26/2020 14:15,11/26/2020 14:15,22,11/26/2020 16:04
5fbfaab09de5cadc7a769944,81811,85,18,1,12,11/26/2020 14:16,11/26/2020 14:16,23,11/26/2020 19:05
5fbfaab69de5cadc7a769945,81237,81,18,1,12,11/26/2020 14:16,11/26/2020 14:16,24,11/26/2020 16:18
5fbfaae29de5cadc7a769946,80975,256,18,1,12,11/26/2020 14:17,11/26/2020 14:17,25,11/26/2020 19:05
5fbfab509de5cadc7a769947,82127,583,18,1,12,11/26/2020 14:19,11/26/2020 14:19,26,11/26/2020 16:06
5fbfab549de5cadc7a769948,82145,582,18,1,12,11/26/2020 14:19,11/26/2020 14:19,27,11/26/2020 16:06
5fbfab579de5cadc7a769949,81154,76,18,1,12,11/26/2020 14:19,11/26/2020 14:19,28,11/26/2020 16:24
5fbfab5f9de5cadc7a76994a,80648,77,18,1,12,11/26/2020 14:19,11/26/2020 14:19,29,11/26/2020 19:05
5fbfac1f9de5cadc7a76994d,80423,252,18,1,12,11/26/2020 14:22,11/26/2020 14:22,30,11/26/2020 19:05
5fbfac359de5cadc7a76994e,81171,96,18,1,12,11/26/2020 14:23,11/26/2020 14:23,31,11/26/2020 16:30
5fbfac409de5cadc7a76994f,80214,390,18,1,12,11/26/2020 14:23,11/26/2020 14:23,32,11/26/2020 19:05
5fbfac599de5cadc7a769950,81854,702,18,1,12,11/26/2020 14:23,11/26/2020 14:23,33,11/26/2020 19:05
5fbfac5e9de5cadc7a769951,81604,73,18,1,12,11/26/2020 14:23,11/26/2020 14:23,34,11/26/2020 16:23
5fbfac629de5cadc7a769952,80600,72,18,1,12,11/26/2020 14:23,11/26/2020 14:23,35,11/26/2020 16:24
5fbfac6a9de5cadc7a769953,80325,581,18,1,12,11/26/2020 14:23,11/26/2020 14:23,36,11/26/2020 16:36
5fbfac899de5cadc7a769954,80490,636,18,1,12,11/26/2020 14:24,11/26/2020 14:24,37,11/26/2020 19:05
5fbfac8f9de5cadc7a769955,80393,92,18,1,12,11/26/2020 14:24,11/26/2020 14:24,38,11/26/2020 16:24
5fbfac959de5cadc7a769956,81730,527,18,1,12,11/26/2020 14:24,11/26/2020 14:24,39,11/26/2020 19:05
5fbfac999de5cadc7a769957,80418,91,18,1,12,11/26/2020 14:24,11/26/2020 14:24,40,11/26/2020 19:05
5fbfac9d9de5cadc7a769958,80202,528,18,1,12,11/26/2020 14:24,11/26/2020 14:24,41,11/26/2020 16:36
5fbfad2f9de5cadc7a769959,995,369,18,1,12,11/26/2020 14:27,11/26/2020 14:27,42,11/26/2020 16:27
5fbfad389de5cadc7a76995a,82378,703,18,1,12,11/26/2020 14:27,11/26/2020 14:27,43,11/26/2020 16:11
5fbfb2e19de5cadc7a769962,81489,303,28,2,4,11/26/2020 14:51,11/26/2020 14:51,1,11/26/2020 19:05
5fbfb4af9de5cadc7a769965,81159,454,42,2,17,11/26/2020 14:59,11/26/2020 14:59,1,11/26/2020 19:05
5fbfb4fc9de5cadc7a769966,83013,592,28,2,4,11/26/2020 15:00,11/26/2020 15:00,2,11/26/2020 19:05
5fbfb5919de5cadc7a769967,81930,671,28,2,4,11/26/2020 15:02,11/26/2020 15:02,3,11/26/2020 19:05
5fbfb59d9de5cadc7a769968,54432,449,28,2,4,11/26/2020 15:03,11/26/2020 15:03,4,11/26/2020 19:05
5fbfb5a49de5cadc7a769969,66919,304,28,2,4,11/26/2020 15:03,11/26/2020 15:03,5,11/26/2020 19:05
5fbfb5bc9de5cadc7a76996a,81043,121,42,2,17,11/26/2020 15:03,11/26/2020 15:03,2,11/26/2020 19:05
5fbfb5c99de5cadc7a76996b,81671,133,42,2,17,11/26/2020 15:03,11/26/2020 15:03,3,11/26/2020 19:05
5fbfb5d99de5cadc7a76996c,81652,660,42,2,17,11/26/2020 15:04,11/26/2020 15:04,4,11/26/2020 15:04
5fbfb5fe9de5cadc7a76996d,80373,149,12,3,8,11/26/2020 15:04,11/26/2020 15:04,1,11/26/2020 17:37
5fbfb6069de5cadc7a76996e,80812,198,42,2,17,11/26/2020 15:04,11/26/2020 15:04,5,11/26/2020 19:05
5fbfb6089de5cadc7a76996f,80711,443,45,4,9,11/26/2020 15:04,11/26/2020 15:04,1,11/26/2020 19:05
5fbfb60f9de5cadc7a769970,80962,319,42,2,17,11/26/2020 15:05,11/26/2020 15:05,6,11/26/2020 19:05
5fbfb6189de5cadc7a769971,81632,483,42,2,17,11/26/2020 15:05,11/26/2020 15:05,7,11/26/2020 19:05
5fbfb6279de5cadc7a769972,81231,95,42,2,17,11/26/2020 15:05,11/26/2020 15:05,8,11/26/2020 19:05
5fbfb6379de5cadc7a769973,80231,117,42,2,17,11/26/2020 15:05,11/26/2020 15:05,9,11/26/2020 19:05
5fbfb6879de5cadc7a769974,81266,501,45,4,9,11/26/2020 15:07,11/26/2020 15:07,2,11/26/2020 19:05
5fbfb68c9de5cadc7a769975,81419,116,42,2,17,11/26/2020 15:07,11/26/2020 15:07,10,11/26/2020 19:05
5fbfb6929de5cadc7a769976,80793,196,42,2,17,11/26/2020 15:07,11/26/2020 15:07,11,11/26/2020 19:05
5fbfb6959de5cadc7a769977,80334,66,42,2,17,11/26/2020 15:07,11/26/2020 15:07,12,11/26/2020 19:05
5fbfb6979de5cadc7a769978,81137,219,45,4,9,11/26/2020 15:07,11/26/2020 15:07,3,11/26/2020 17:35
5fbfb6989de5cadc7a769979,80454,206,42,2,17,11/26/2020 15:07,11/26/2020 15:07,13,11/26/2020 19:05
5fbfb7079de5cadc7a76997a,81315,233,45,4,9,11/26/2020 15:09,11/26/2020 15:09,4,11/26/2020 19:05
5fbfb70d9de5cadc7a76997b,441,644,45,4,9,11/26/2020 15:09,11/26/2020 15:09,5,11/26/2020 19:05
5fbfb7129de5cadc7a76997c,81420,216,45,4,9,11/26/2020 15:09,11/26/2020 15:09,6,11/26/2020 17:11
5fbfb71b9de5cadc7a76997d,80110,215,45,4,9,11/26/2020 15:09,11/26/2020 15:09,7,11/26/2020 19:05
5fbfb71f9de5cadc7a76997e,81052,208,45,4,9,11/26/2020 15:09,11/26/2020 15:09,8,11/26/2020 17:23
5fbfb7239de5cadc7a76997f,81165,209,45,4,9,11/26/2020 15:09,11/26/2020 15:09,9,11/26/2020 17:11
5fbfb7269de5cadc7a769980,80506,211,45,4,9,11/26/2020 15:09,11/26/2020 15:09,10,11/26/2020 19:05
5fbfb72a9de5cadc7a769981,80618,247,45,4,9,11/26/2020 15:09,11/26/2020 15:09,11,11/26/2020 19:05
5fbfb72d9de5cadc7a769982,78905,248,45,4,9,11/26/2020 15:09,11/26/2020 15:09,12,11/26/2020 17:15
5fbfb7309de5cadc7a769983,78970,249,45,4,9,11/26/2020 15:09,11/26/2020 15:09,13,11/26/2020 19:05
5fbfb7369de5cadc7a769984,81028,444,45,4,9,11/26/2020 15:09,11/26/2020 15:09,14,11/26/2020 17:12
5fbfb7599de5cadc7a769985,81238,229,45,4,9,11/26/2020 15:10,11/26/2020 15:10,15,11/26/2020 17:26
5fbfb75e9de5cadc7a769986,82061,230,45,4,9,11/26/2020 15:10,11/26/2020 15:10,16,11/26/2020 19:05
5fbfb7619de5cadc7a769987,80389,225,45,4,9,11/26/2020 15:10,11/26/2020 15:10,17,11/26/2020 17:14
5fbfb7659de5cadc7a769988,80472,228,45,4,9,11/26/2020 15:10,11/26/2020 15:10,18,11/26/2020 19:05
5fbfb7689de5cadc7a769989,81388,246,45,4,9,11/26/2020 15:10,11/26/2020 15:10,19,11/26/2020 19:05
5fbfb76b9de5cadc7a76998a,81847,243,45,4,9,11/26/2020 15:10,11/26/2020 15:10,20,11/26/2020 19:05
5fbfb7709de5cadc7a76998b,80681,238,45,4,9,11/26/2020 15:10,11/26/2020 15:10,21,11/26/2020 17:29
5fbfb7aa9de5cadc7a76998e,81201,195,42,2,17,11/26/2020 15:11,11/26/2020 15:11,14,11/26/2020 19:05
5fbfb7b09de5cadc7a76998f,81652,660,42,2,17,11/26/2020 15:12,11/26/2020 15:12,15,11/26/2020 19:05
5fbfb7b09de5cadc7a769990,81236,661,42,2,17,11/26/2020 15:12,11/26/2020 15:12,16,11/26/2020 18:52
5fbfb7ba9de5cadc7a769991,81158,118,42,2,17,11/26/2020 15:12,11/26/2020 15:12,17,11/26/2020 19:05
5fbfb8859de5cadc7a769992,81649,500,42,2,17,11/26/2020 15:15,11/26/2020 15:15,18,11/26/2020 19:05
5fbfb8889de5cadc7a769993,80991,456,42,2,17,11/26/2020 15:15,11/26/2020 15:15,19,11/26/2020 19:05
5fbfb88b9de5cadc7a769994,81242,205,42,2,17,11/26/2020 15:15,11/26/2020 15:15,20,11/26/2020 19:05
5fbfb88d9de5cadc7a769995,81287,536,42,2,17,11/26/2020 15:15,11/26/2020 15:15,21,11/26/2020 19:05
5fbfb9919de5cadc7a769996,81493,455,42,2,17,11/26/2020 15:20,11/26/2020 15:20,22,11/26/2020 18:05
5fbfbb719de5cadc7a76999b,81926,306,28,2,4,11/26/2020 15:28,11/26/2020 15:28,6,11/26/2020 19:05
5fbfbe5e9de5cadc7a7699a0,72729,690,42,2,17,11/26/2020 15:40,11/26/2020 15:40,23,11/26/2020 18:10
5fbfc3129de5cadc7a7699a1,69664,511,33,2,17,11/26/2020 16:00,11/26/2020 16:00,1,11/26/2020 16:01
5fbfc37c9de5cadc7a7699a2,68656,512,33,2,17,11/26/2020 16:02,11/26/2020 16:02,2,11/26/2020 18:18
5fbfc4ca9de5cadc7a7699a5,68759,181,52,1,10,11/26/2020 16:07,11/26/2020 16:07,1,11/26/2020 17:56
5fbfc5689de5cadc7a7699a6,80646,382,29,1,7,11/26/2020 16:10,11/26/2020 16:10,1,11/26/2020 19:05
5fbfd1669de5cadc7a7699ca,80432,63,9,2,4,11/26/2020 17:01,11/26/2020 17:01,1,11/26/2020 18:32
5fbfd16c9de5cadc7a7699cb,81564,104,9,2,4,11/26/2020 17:01,11/26/2020 17:01,2,11/26/2020 19:03
5fbfd1729de5cadc7a7699cc,80854,56,9,2,4,11/26/2020 17:01,11/26/2020 17:01,3,11/26/2020 19:05
5fbfd1799de5cadc7a7699cd,81400,103,9,2,4,11/26/2020 17:02,11/26/2020 17:02,4,11/26/2020 19:05
5fbfd17c9de5cadc7a7699ce,82162,311,9,2,4,11/26/2020 17:02,11/26/2020 17:02,5,11/26/2020 19:02
5fbfd1ec9de5cadc7a7699cf,82106,128,9,2,4,11/26/2020 17:03,11/26/2020 17:03,6,11/26/2020 19:05
5fbfd1fe9de5cadc7a7699d0,81076,125,9,2,4,11/26/2020 17:04,11/26/2020 17:04,7,11/26/2020 19:05
5fbfd3629de5cadc7a7699d2,228,312,9,2,4,11/26/2020 17:10,11/26/2020 17:10,8,11/26/2020 19:05
5fbfd3659de5cadc7a7699d3,81283,129,9,2,4,11/26/2020 17:10,11/26/2020 17:10,9,11/26/2020 18:31
5fbfdb359de5cadc7a7699dd,81859,126,9,2,4,11/26/2020 17:43,11/26/2020 17:43,10,11/26/2020 19:05
5fc0a3859de5cadc7a769c3c,82753,318,21,3,16,11/27/2020 7:58,11/27/2020 7:58,1,11/27/2020 13:05
5fc0a3d29de5cadc7a769c3d,82611,535,21,3,16,11/27/2020 7:59,11/27/2020 7:59,2,11/27/2020 11:52
5fc0a78d9de5cadc7a769c3e,81974,5,1,1,1,11/27/2020 8:15,11/27/2020 8:15,1,11/27/2020 13:05
5fc0aa869de5cadc7a769c3f,80492,4,1,1,1,11/27/2020 8:28,11/27/2020 8:28,2,11/27/2020 13:05
5fc0acc99de5cadc7a769c40,81098,2,1,1,1,11/27/2020 8:37,11/27/2020 8:37,3,11/27/2020 8:43
5fc0ae349de5cadc7a769c41,80775,518,1,1,1,11/27/2020 8:43,11/27/2020 8:43,4,11/27/2020 8:44
5fc0ae479de5cadc7a769c42,80775,518,1,1,1,11/27/2020 8:44,11/27/2020 8:44,5,11/27/2020 8:59
5fc0ae6e9de5cadc7a769c43,80313,80,62,2,14,11/27/2020 8:44,11/27/2020 8:44,1,11/27/2020 13:05
5fc0aed39de5cadc7a769c44,65392,519,21,1,1,11/27/2020 8:46,11/27/2020 8:46,1,11/27/2020 12:35
5fc0aedf9de5cadc7a769c45,64952,521,21,1,1,11/27/2020 8:46,11/27/2020 8:46,2,11/27/2020 12:35
5fc0af679de5cadc7a769c46,80988,267,1,1,1,11/27/2020 8:48,11/27/2020 8:48,6,11/27/2020 13:05
5fc0af8e9de5cadc7a769c47,82151,322,1,1,1,11/27/2020 8:49,11/27/2020 8:49,7,11/27/2020 8:49
5fc0afd39de5cadc7a769c48,80244,633,1,1,1,11/27/2020 8:50,11/27/2020 8:50,8,11/27/2020 13:05
5fc0afee9de5cadc7a769c49,81009,3,1,1,1,11/27/2020 8:51,11/27/2020 8:51,9,11/27/2020 13:05
5fc0affb9de5cadc7a769c4a,80242,632,1,1,1,11/27/2020 8:51,11/27/2020 8:51,10,11/27/2020 13:05
5fc0b06c9de5cadc7a769c4b,80251,15,1,1,1,11/27/2020 8:53,11/27/2020 8:53,11,11/27/2020 12:50
5fc0b0749de5cadc7a769c4c,80564,13,1,1,1,11/27/2020 8:53,11/27/2020 8:53,12,11/27/2020 13:05
5fc0b07f9de5cadc7a769c4d,81225,328,1,1,1,11/27/2020 8:53,11/27/2020 8:53,13,11/27/2020 13:05
5fc0b0819de5cadc7a769c4e,81011,14,1,1,1,11/27/2020 8:53,11/27/2020 8:53,14,11/27/2020 13:05
5fc0b0879de5cadc7a769c4f,81197,320,1,1,1,11/27/2020 8:53,11/27/2020 8:53,15,11/27/2020 8:53
5fc0b08a9de5cadc7a769c50,80458,16,1,1,1,11/27/2020 8:53,11/27/2020 8:53,16,11/27/2020 13:05
5fc0b0919de5cadc7a769c51,81294,327,1,1,1,11/27/2020 8:53,11/27/2020 8:53,17,11/27/2020 13:05
5fc0b0979de5cadc7a769c52,80847,17,1,1,1,11/27/2020 8:53,11/27/2020 8:53,18,11/27/2020 13:05
5fc0b0a39de5cadc7a769c53,81123,324,1,1,1,11/27/2020 8:54,11/27/2020 8:54,19,11/27/2020 12:49
5fc0b0a89de5cadc7a769c54,80474,18,1,1,1,11/27/2020 8:54,11/27/2020 8:54,20,11/27/2020 13:05
5fc0b0aa9de5cadc7a769c55,81197,320,1,1,1,11/27/2020 8:54,11/27/2020 8:54,21,11/27/2020 13:05
5fc0b0c49de5cadc7a769c56,81682,20,1,1,1,11/27/2020 8:54,11/27/2020 8:54,22,11/27/2020 13:05
5fc0b0ca9de5cadc7a769c57,80718,19,1,1,1,11/27/2020 8:54,11/27/2020 8:54,23,11/27/2020 13:05
5fc0b0cf9de5cadc7a769c58,82151,322,1,1,1,11/27/2020 8:54,11/27/2020 8:54,24,11/27/2020 13:05
5fc0b0d59de5cadc7a769c59,81098,2,1,1,1,11/27/2020 8:55,11/27/2020 8:55,25,11/27/2020 13:05
5fc0b0da9de5cadc7a769c5a,80939,151,1,1,1,11/27/2020 8:55,11/27/2020 8:55,26,11/27/2020 13:05
5fc0b0e89de5cadc7a769c5b,81032,298,43,1,7,11/27/2020 8:55,11/27/2020 8:55,1,11/27/2020 13:05
5fc0b11c9de5cadc7a769c5c,81034,8,1,1,1,11/27/2020 8:56,11/27/2020 8:56,27,11/27/2020 13:05
5fc0b1279de5cadc7a769c5d,81033,9,1,1,1,11/27/2020 8:56,11/27/2020 8:56,28,11/27/2020 13:05
5fc0b1869de5cadc7a769c5e,80498,438,43,1,7,11/27/2020 8:57,11/27/2020 8:57,2,11/27/2020 12:36
5fc0b1a99de5cadc7a769c5f,80436,6,2,1,2,11/27/2020 8:58,11/27/2020 8:58,1,11/27/2020 11:01
5fc0b1c89de5cadc7a769c60,81177,647,1,1,1,11/27/2020 8:59,11/27/2020 8:59,29,11/27/2020 13:05
5fc0b1de9de5cadc7a769c61,80157,108,7,1,7,11/27/2020 8:59,11/27/2020 8:59,1,11/27/2020 11:05
5fc0b1e29de5cadc7a769c62,72543,618,55,1,12,11/27/2020 8:59,11/27/2020 8:59,1,11/27/2020 13:05
5fc0b1ea9de5cadc7a769c63,80173,106,7,1,7,11/27/2020 8:59,11/27/2020 8:59,2,11/27/2020 11:04
5fc0b1fa9de5cadc7a769c64,80775,518,2,1,2,11/27/2020 8:59,11/27/2020 8:59,2,11/27/2020 11:01
5fc0b2029de5cadc7a769c65,80473,150,1,1,5,11/27/2020 9:00,11/27/2020 9:00,1,11/27/2020 13:05
5fc0b2049de5cadc7a769c66,82004,115,2,1,2,11/27/2020 9:00,11/27/2020 9:00,3,11/27/2020 11:03
5fc0b22f9de5cadc7a769c67,80674,79,2,1,2,11/27/2020 9:00,11/27/2020 9:00,4,11/27/2020 11:00
5fc0b2549de5cadc7a769c68,80716,10,1,1,1,11/27/2020 9:01,11/27/2020 9:01,30,11/27/2020 13:05
5fc0b25a9de5cadc7a769c69,80130,340,1,1,1,11/27/2020 9:01,11/27/2020 9:01,31,11/27/2020 10:53
5fc0b26c9de5cadc7a769c6a,79261,315,1,1,5,11/27/2020 9:01,11/27/2020 9:01,2,11/27/2020 13:05
5fc0b2829de5cadc7a769c6b,68483,465,32,1,13,11/27/2020 9:02,11/27/2020 9:02,1,11/27/2020 13:05
5fc0b2839de5cadc7a769c6c,80187,299,1,1,5,11/27/2020 9:02,11/27/2020 9:02,3,11/27/2020 13:05
5fc0b2889de5cadc7a769c6d,82926,651,32,1,13,11/27/2020 9:02,11/27/2020 9:02,2,11/27/2020 13:05
5fc0b28c9de5cadc7a769c6e,81929,1,1,1,1,11/27/2020 9:02,11/27/2020 9:02,32,11/27/2020 13:05
5fc0b2959de5cadc7a769c6f,81433,259,1,1,5,11/27/2020 9:02,11/27/2020 9:02,4,11/27/2020 13:05
5fc0b29e9de5cadc7a769c70,80504,40,7,1,7,11/27/2020 9:02,11/27/2020 9:02,3,11/27/2020 11:07
5fc0b29f9de5cadc7a769c71,80592,534,1,1,5,11/27/2020 9:02,11/27/2020 9:02,5,11/27/2020 12:43
5fc0b2bc9de5cadc7a769c72,72673,617,54,1,12,11/27/2020 9:03,11/27/2020 9:03,1,11/27/2020 12:06
5fc0b2d59de5cadc7a769c73,81004,336,1,1,5,11/27/2020 9:03,11/27/2020 9:03,6,11/27/2020 13:05
5fc0b2e99de5cadc7a769c74,81303,166,1,1,5,11/27/2020 9:03,11/27/2020 9:03,7,11/27/2020 9:04
5fc0b2ee9de5cadc7a769c75,81725,167,1,1,5,11/27/2020 9:03,11/27/2020 9:03,8,11/27/2020 9:04
5fc0b3089de5cadc7a769c76,81303,166,1,1,5,11/27/2020 9:04,11/27/2020 9:04,9,11/27/2020 13:05
5fc0b3099de5cadc7a769c77,68753,463,32,1,13,11/27/2020 9:04,11/27/2020 9:04,3,11/27/2020 13:05
5fc0b30b9de5cadc7a769c78,81725,167,1,1,5,11/27/2020 9:04,11/27/2020 9:04,10,11/27/2020 13:05
5fc0b3339de5cadc7a769c79,81479,45,7,1,7,11/27/2020 9:05,11/27/2020 9:05,4,11/27/2020 11:03
5fc0b3669de5cadc7a769c7a,81019,48,7,1,7,11/27/2020 9:05,11/27/2020 9:05,5,11/27/2020 11:02
5fc0b3a09de5cadc7a769c7b,80126,52,7,1,7,11/27/2020 9:06,11/27/2020 9:06,6,11/27/2020 11:02
5fc0b3af9de5cadc7a769c7c,80232,43,7,1,7,11/27/2020 9:07,11/27/2020 9:07,7,11/27/2020 11:02
5fc0b3b59de5cadc7a769c7d,81150,375,7,1,7,11/27/2020 9:07,11/27/2020 9:07,8,11/27/2020 11:13
5fc0b3b99de5cadc7a769c7e,81249,638,7,1,7,11/27/2020 9:07,11/27/2020 9:07,9,11/27/2020 11:03
5fc0b3c99de5cadc7a769c7f,81306,110,7,1,7,11/27/2020 9:07,11/27/2020 9:07,10,11/27/2020 11:10
5fc0b3cd9de5cadc7a769c80,81468,175,2,1,2,11/27/2020 9:07,11/27/2020 9:07,5,11/27/2020 10:12
5fc0b3d29de5cadc7a769c81,80833,523,7,1,7,11/27/2020 9:07,11/27/2020 9:07,11,11/27/2020 13:05
5fc0b3e79de5cadc7a769c82,81378,44,7,1,7,11/27/2020 9:08,11/27/2020 9:08,12,11/27/2020 11:09
5fc0b3eb9de5cadc7a769c83,81089,38,1,1,1,11/27/2020 9:08,11/27/2020 9:08,33,11/27/2020 13:05
5fc0b40d9de5cadc7a769c84,72330,619,54,1,12,11/27/2020 9:08,11/27/2020 9:08,2,11/27/2020 11:41
5fc0b40e9de5cadc7a769c85,81611,356,1,1,5,11/27/2020 9:08,11/27/2020 9:08,11,11/27/2020 12:04
5fc0b4119de5cadc7a769c86,80250,280,1,1,5,11/27/2020 9:08,11/27/2020 9:08,12,11/27/2020 11:18
5fc0b4149de5cadc7a769c88,73412,622,55,1,12,11/27/2020 9:08,11/27/2020 9:08,2,11/27/2020 13:05
5fc0b4349de5cadc7a769c89,994,41,7,1,7,11/27/2020 9:09,11/27/2020 9:09,13,11/27/2020 11:03
5fc0b4a59de5cadc7a769c8a,81238,229,45,4,9,11/27/2020 9:11,11/27/2020 9:11,1,11/27/2020 12:02
5fc0b4ab9de5cadc7a769c8b,80472,228,45,4,9,11/27/2020 9:11,11/27/2020 9:11,2,11/27/2020 13:05
5fc0b4b19de5cadc7a769c8c,81315,233,45,4,9,11/27/2020 9:11,11/27/2020 9:11,3,11/27/2020 13:05
5fc0b4c99de5cadc7a769c8d,74253,704,63,2,20,11/27/2020 9:11,11/27/2020 9:11,1,11/27/2020 13:05
5fc0b54b9de5cadc7a769c8e,72438,624,49,1,12,11/27/2020 9:14,11/27/2020 9:14,1,11/27/2020 13:05
5fc0b5759de5cadc7a769c8f,72343,626,49,1,12,11/27/2020 9:14,11/27/2020 9:14,2,11/27/2020 13:05
5fc0b5eb9de5cadc7a769c90,68335,705,63,2,20,11/27/2020 9:16,11/27/2020 9:16,2,11/27/2020 13:05
5fc0b61a9de5cadc7a769c91,73964,706,63,2,20,11/27/2020 9:17,11/27/2020 9:17,3,11/27/2020 13:05
5fc0b64a9de5cadc7a769c92,81137,219,45,4,9,11/27/2020 9:18,11/27/2020 9:18,4,11/27/2020 13:05
5fc0bac49de5cadc7a769c95,60706,707,63,2,20,11/27/2020 9:37,11/27/2020 9:37,4,11/27/2020 13:05
5fc0bacc9de5cadc7a769c96,73227,708,63,2,20,11/27/2020 9:37,11/27/2020 9:37,5,11/27/2020 13:05
5fc0bad09de5cadc7a769c97,72737,709,63,2,20,11/27/2020 9:37,11/27/2020 9:37,6,11/27/2020 13:05
5fc0bad49de5cadc7a769c98,73169,710,63,2,20,11/27/2020 9:37,11/27/2020 9:37,7,11/27/2020 13:05
5fc0bb639de5cadc7a769c99,73123,711,63,2,20,11/27/2020 9:40,11/27/2020 9:40,8,11/27/2020 13:05
5fc0bb899de5cadc7a769c9a,75254,712,63,2,20,11/27/2020 9:40,11/27/2020 9:40,9,11/27/2020 13:05
5fc0bbe99de5cadc7a769c9b,81489,303,22,2,4,11/27/2020 9:42,11/27/2020 9:42,1,11/27/2020 13:05
5fc0be789de5cadc7a769ca7,4375,713,63,2,20,11/27/2020 9:53,11/27/2020 9:53,10,11/27/2020 13:05
5fc0bf079de5cadc7a769ca8,74234,714,63,2,20,11/27/2020 9:55,11/27/2020 9:55,11,11/27/2020 13:05
5fc0bf4a9de5cadc7a769ca9,54432,449,22,2,4,11/27/2020 9:56,11/27/2020 9:56,2,11/27/2020 13:05
5fc0bfa79de5cadc7a769caa,81159,454,9,2,4,11/27/2020 9:58,11/27/2020 9:58,1,11/27/2020 12:04
5fc0bfb79de5cadc7a769cab,80962,319,9,2,4,11/27/2020 9:58,11/27/2020 9:58,2,11/27/2020 13:05
5fc0bfe39de5cadc7a769cac,80169,148,16,3,8,11/27/2020 9:59,11/27/2020 9:59,1,11/27/2020 13:02
5fc0bfe89de5cadc7a769cad,80795,153,16,3,8,11/27/2020 9:59,11/27/2020 9:59,2,11/27/2020 13:05
5fc0c00b9de5cadc7a769cae,82173,75,26,2,14,11/27/2020 9:59,11/27/2020 9:59,1,11/27/2020 13:01
5fc0c01c9de5cadc7a769caf,73436,715,63,2,20,11/27/2020 10:00,11/27/2020 10:00,12,11/27/2020 13:05
5fc0c1229de5cadc7a769cb0,80441,658,16,3,8,11/27/2020 10:04,11/27/2020 10:04,3,11/27/2020 13:05
5fc0c1459de5cadc7a769cb1,81287,536,9,2,4,11/27/2020 10:05,11/27/2020 10:05,3,11/27/2020 13:05
5fc0c14d9de5cadc7a769cb2,81242,205,9,2,4,11/27/2020 10:05,11/27/2020 10:05,4,11/27/2020 13:05
